sample_lib,Block,Input Conc.,captured_lib,Bait,sequencing_lib,sequencing_run,fastq_file,fastq_path,bam_bai_file,bam_file,bam_bai_file_path,bam_file_path,matching_normal_sl,area_type
SGLP-0070,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0070_S69_L001_R1_001.fastq.gz': '7f7c611273ed0058b470b958e2d9b35a', 'SGLP-0070_S69_L001_R2_001.fastq.gz': '490184f3b4cdff40e3ad8238cac0c81d', 'SGLP-0070_S69_L002_R1_001.fastq.gz': '205c2c86f8ca197148e91297d5f76db2', 'SGLP-0070_S69_L002_R2_001.fastq.gz': '49366c2bae592200394b03c50a7072ec'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0070.deduplicated.realign.bam.bai': ''},{'SGLP-0070.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0071,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0071_S70_L001_R1_001.fastq.gz': 'dbbbd454023e85f79d0ea166de6d5bca', 'SGLP-0071_S70_L001_R2_001.fastq.gz': '54b2324e165009dc4448a7901e92b30e', 'SGLP-0071_S70_L002_R1_001.fastq.gz': '58c4526817878713b29eed172e3d206d', 'SGLP-0071_S70_L002_R2_001.fastq.gz': '5e8ba71124b6a6e06bc71f20776ffeec'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0071.deduplicated.realign.bam.bai': ''},{'SGLP-0071.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0072,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0072_S71_L001_R1_001.fastq.gz': '138790ce562882a9b6a1d5c18728eb6f', 'SGLP-0072_S71_L001_R2_001.fastq.gz': '7c53eb57aaf8d0215f1fbbb507b8287f', 'SGLP-0072_S71_L002_R1_001.fastq.gz': 'a1805c5945984af79c85efd101639504', 'SGLP-0072_S71_L002_R2_001.fastq.gz': '60e708d7df2136c2ec1cc1b40051a117'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0072.deduplicated.realign.bam.bai': ''},{'SGLP-0072.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0073,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0073_S72_L001_R1_001.fastq.gz': '43b3891bb8a14c43ebbb3542829ca1fe', 'SGLP-0073_S72_L001_R2_001.fastq.gz': 'ee88961f439427ffe83e5d57ad170558', 'SGLP-0073_S72_L002_R1_001.fastq.gz': '713159696cc5244e608b127c9e9645ee', 'SGLP-0073_S72_L002_R2_001.fastq.gz': '236cf2af40cde3052188a0b5c5da9c86'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0073.deduplicated.realign.bam.bai': ''},{'SGLP-0073.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0074,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0074_S73_L001_R1_001.fastq.gz': '4e08569e99c3923f7ef8d02cb098721c', 'SGLP-0074_S73_L001_R2_001.fastq.gz': '66ef99e1b3ff6b3d6d249c8b3cebe1da', 'SGLP-0074_S73_L002_R1_001.fastq.gz': 'f3b848fd021def407899355811e84c56', 'SGLP-0074_S73_L002_R2_001.fastq.gz': 'ee0ed2e5d7582bacb61b473e580b3a9b'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0074.deduplicated.realign.bam.bai': ''},{'SGLP-0074.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0075,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0075_S74_L001_R1_001.fastq.gz': 'f6b999a62403ebd634f285242ec9ef4f', 'SGLP-0075_S74_L001_R2_001.fastq.gz': '3ec4f7ae31241cacfab602d6d1e076d8', 'SGLP-0075_S74_L002_R1_001.fastq.gz': '9de5cb33e1df0694261734fa6d4fe7ca', 'SGLP-0075_S74_L002_R2_001.fastq.gz': '26fb10782b01be41df149090f6e2a8a7'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0075.deduplicated.realign.bam.bai': ''},{'SGLP-0075.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0076,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0076_S75_L001_R1_001.fastq.gz': '936f52fd5fabe97cb1ad434d9b00534f', 'SGLP-0076_S75_L001_R2_001.fastq.gz': '1f0a2453a8491c707c831c7141301e64', 'SGLP-0076_S75_L002_R1_001.fastq.gz': '7f4c3bb2eb6b6fb47a606ce6997e989e', 'SGLP-0076_S75_L002_R2_001.fastq.gz': 'f5f6c79b91f84144c0e03d8739795ff9'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0076.deduplicated.realign.bam.bai': ''},{'SGLP-0076.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0077,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0077_S76_L001_R1_001.fastq.gz': '4e7132075d731a4bce41a706dc57b578', 'SGLP-0077_S76_L001_R2_001.fastq.gz': '361a253bfb61a716d1f97608b35e6b7a', 'SGLP-0077_S76_L002_R1_001.fastq.gz': '102cf47acde2c8628b1c647ea41bc3dc', 'SGLP-0077_S76_L002_R2_001.fastq.gz': '3570faf48de7d1ce30a21b707b30e163'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0077.deduplicated.realign.bam.bai': ''},{'SGLP-0077.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0078,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0078_S77_L001_R1_001.fastq.gz': 'deb952649cbeeaa580b14d48d10eb4fd', 'SGLP-0078_S77_L001_R2_001.fastq.gz': '7077951e57846fd1c221fd404db076d1', 'SGLP-0078_S77_L002_R1_001.fastq.gz': '3f6a90f8a4adb29c77c4cb505f7f4f77', 'SGLP-0078_S77_L002_R2_001.fastq.gz': '4bf41b79d1e08b8f5f43fba5f54661bd'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0078.deduplicated.realign.bam.bai': ''},{'SGLP-0078.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0079,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0079_S78_L001_R1_001.fastq.gz': '302555e230415a74ef46a6db8e23cd09', 'SGLP-0079_S78_L001_R2_001.fastq.gz': '2d7b02c1dc5f00f308740f33931226b0', 'SGLP-0079_S78_L002_R1_001.fastq.gz': '112bd99c5f0d05e4a31a93242a90ba8a', 'SGLP-0079_S78_L002_R2_001.fastq.gz': '0484cfc209c0cbf85b39ee6938759744'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0079.deduplicated.realign.bam.bai': ''},{'SGLP-0079.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0080,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0080_S79_L001_R1_001.fastq.gz': '46c0373d3113b5f0ae890ce737fbd012', 'SGLP-0080_S79_L001_R2_001.fastq.gz': '3693f44ab77ca1f53223dbd8f691f6f9', 'SGLP-0080_S79_L002_R1_001.fastq.gz': 'b5b2b4ea100a2501e29d57923d43adac', 'SGLP-0080_S79_L002_R2_001.fastq.gz': 'fe204f190ac1b22614d4607297c58f7e'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0080.deduplicated.realign.bam.bai': ''},{'SGLP-0080.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0081,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0081_S80_L001_R1_001.fastq.gz': '9d7d15bb018f093c2b07dbf83fa2214f', 'SGLP-0081_S80_L001_R2_001.fastq.gz': 'd2488fecbe5b3c74d4364bf32d05a5b2', 'SGLP-0081_S80_L002_R1_001.fastq.gz': '8202882a06233ad21605738f8480573d', 'SGLP-0081_S80_L002_R2_001.fastq.gz': '681117b951ac2bb2765f2802db9d4074'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0081.deduplicated.realign.bam.bai': ''},{'SGLP-0081.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0082,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0082_S81_L001_R1_001.fastq.gz': 'e4d538c611744e5be2580aa187fedebb', 'SGLP-0082_S81_L001_R2_001.fastq.gz': 'fa71806afdb16839b23d70b36582ece4', 'SGLP-0082_S81_L002_R1_001.fastq.gz': '51f76b44eea16ac3df55d57f32d1c3fc', 'SGLP-0082_S81_L002_R2_001.fastq.gz': '124b1ab02237d2fa67173eb8f5a438c2'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0082.deduplicated.realign.bam.bai': ''},{'SGLP-0082.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0083,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0083_S82_L001_R1_001.fastq.gz': '4455966dc1a1c59f00195655961d4bb7', 'SGLP-0083_S82_L001_R2_001.fastq.gz': '935cbd8537e8bb8f6fbbedeafe08ce0a', 'SGLP-0083_S82_L002_R1_001.fastq.gz': 'd7ba7a36adf699ff919d30552613618b', 'SGLP-0083_S82_L002_R2_001.fastq.gz': '7b601478a9d8368811710f24c4dc33ba'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0083.deduplicated.realign.bam.bai': ''},{'SGLP-0083.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0084,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0084_S83_L001_R1_001.fastq.gz': '43aa50d42764631f7aeddad67dcb68c8', 'SGLP-0084_S83_L001_R2_001.fastq.gz': 'dfce71d57b511245718b1e329e633938', 'SGLP-0084_S83_L002_R1_001.fastq.gz': 'd578341cf32b095fe35639ba2fe78bd3', 'SGLP-0084_S83_L002_R2_001.fastq.gz': '87dbb4cd8aaca1475e5492f9f8937705'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0084.deduplicated.realign.bam.bai': ''},{'SGLP-0084.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0085,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0085_S84_L001_R1_001.fastq.gz': 'ecf2824c64411ca2d283e99128df6d14', 'SGLP-0085_S84_L001_R2_001.fastq.gz': 'cd53050a338f2c240957deb594465bc0', 'SGLP-0085_S84_L002_R1_001.fastq.gz': '885ab52e9acd275caa2b9bbe354230c9', 'SGLP-0085_S84_L002_R2_001.fastq.gz': '1b9ef10491ab836e20587ede40bc0517'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0085.deduplicated.realign.bam.bai': ''},{'SGLP-0085.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0086,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0086_S85_L001_R1_001.fastq.gz': 'c0848b92a34b936e035666ef42b8c4f6', 'SGLP-0086_S85_L001_R2_001.fastq.gz': '9e81ed2e68a6ece4c72d95103c00fbaf', 'SGLP-0086_S85_L002_R1_001.fastq.gz': 'c8071c47a24b010b7fb1f636cc99f388', 'SGLP-0086_S85_L002_R2_001.fastq.gz': '21c43ffebb0099f49e0b54fb9937621f'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0086.deduplicated.realign.bam.bai': ''},{'SGLP-0086.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0087,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0087_S86_L001_R1_001.fastq.gz': 'bb3a4f8388940da24e6615a9a4750dd4', 'SGLP-0087_S86_L001_R2_001.fastq.gz': 'c81cdbbb23ce6ae452884a7486abba47', 'SGLP-0087_S86_L002_R1_001.fastq.gz': '0a72cfad1d0e81441053503e0a522518', 'SGLP-0087_S86_L002_R2_001.fastq.gz': '0d830529252d4cf0e08b6367938ba2dc'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0087.deduplicated.realign.bam.bai': ''},{'SGLP-0087.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0088,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0088_S87_L001_R1_001.fastq.gz': 'f3f8fa7b6fa0642cf10d838d4a03019c', 'SGLP-0088_S87_L001_R2_001.fastq.gz': 'ee5f0534ae1f9017a1babae8f5e9081a', 'SGLP-0088_S87_L002_R1_001.fastq.gz': 'cc1920f9f6e9be805ed23517d629376c', 'SGLP-0088_S87_L002_R2_001.fastq.gz': '011fdf64a8eafdf7cf205d624d3133b0'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0088.deduplicated.realign.bam.bai': ''},{'SGLP-0088.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0089,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0089_S88_L001_R1_001.fastq.gz': '22c37b524cd8ea4f2a7a6fe93294df72', 'SGLP-0089_S88_L001_R2_001.fastq.gz': 'c87b97d0b959d59bf20602ac7419ceeb', 'SGLP-0089_S88_L002_R1_001.fastq.gz': 'afe877f4c5161b2e94e528e45920a9d4', 'SGLP-0089_S88_L002_R2_001.fastq.gz': '00547b8847b2789c958a2faf5003d8c6'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0089.deduplicated.realign.bam.bai': ''},{'SGLP-0089.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0090,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0090_S89_L001_R1_001.fastq.gz': '75a6949d86498d211fedaa5b12df6779', 'SGLP-0090_S89_L001_R2_001.fastq.gz': 'd0ff21ef5fb559f21e8e9d030ca40d9d', 'SGLP-0090_S89_L002_R1_001.fastq.gz': '4d54e041120dc491e1732c405889696c', 'SGLP-0090_S89_L002_R2_001.fastq.gz': 'ef6a03061d79feb17825b36ad42c4f3a'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0090.deduplicated.realign.bam.bai': ''},{'SGLP-0090.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0091,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0091_S90_L001_R1_001.fastq.gz': '09ee79ca852ba5f3ddfe17afbc8fa147', 'SGLP-0091_S90_L001_R2_001.fastq.gz': '339178fe5d90b23abee22275ebdbec81', 'SGLP-0091_S90_L002_R1_001.fastq.gz': '0c4890fb4903f95582e74c82930b5d0a', 'SGLP-0091_S90_L002_R2_001.fastq.gz': 'e45f509c331e27e69ec8af78561f87de'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0091.deduplicated.realign.bam.bai': ''},{'SGLP-0091.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0092,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0092_S91_L001_R1_001.fastq.gz': '2c1274998c05bb82c101eedd55f15405', 'SGLP-0092_S91_L001_R2_001.fastq.gz': '460e5ee78a072ae710c21a24de4a159c', 'SGLP-0092_S91_L002_R1_001.fastq.gz': '44f99ebb933ae838b9308611343f97e5', 'SGLP-0092_S91_L002_R2_001.fastq.gz': '4e5d456adf5a11c2ef898bbebc993e88'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0092.deduplicated.realign.bam.bai': ''},{'SGLP-0092.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0093,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0093_S92_L001_R1_001.fastq.gz': '1d8582cc8e311eb13cde5aafc86c787b', 'SGLP-0093_S92_L001_R2_001.fastq.gz': 'e38b589f2f193db4023dd6658654c0e9', 'SGLP-0093_S92_L002_R1_001.fastq.gz': '853986cc73287a5b24cfb6b59782bdc7', 'SGLP-0093_S92_L002_R2_001.fastq.gz': 'f42041cd8a25062f6ab5637cfb00a22a'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0093.deduplicated.realign.bam.bai': ''},{'SGLP-0093.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0094,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0094_S93_L001_R1_001.fastq.gz': '2c3f473dfeffab066d7a9a6182aa0b7f', 'SGLP-0094_S93_L001_R2_001.fastq.gz': '69c38fc49c8af8c709f29b336e31eb34', 'SGLP-0094_S93_L002_R1_001.fastq.gz': 'e701d33c6a2d7131d73e01b8c10cd6f0', 'SGLP-0094_S93_L002_R2_001.fastq.gz': '47711afbef7193ddf5f4c494fda8b2d8'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0094.deduplicated.realign.bam.bai': ''},{'SGLP-0094.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0095,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0095_S94_L001_R1_001.fastq.gz': '468a600e1c13b966a54c38cb249c6fff', 'SGLP-0095_S94_L001_R2_001.fastq.gz': '4059e0d7e1c4a0558165d3b522765d98', 'SGLP-0095_S94_L002_R1_001.fastq.gz': '49500e14e5cdbaf4bc57d48aa4a6cc16', 'SGLP-0095_S94_L002_R2_001.fastq.gz': 'f2adb7c7ec79062bea265be7c1910020'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0095.deduplicated.realign.bam.bai': ''},{'SGLP-0095.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0096,,,SGPC-02,Small Gene Panel,,SGPC-02,"{'SGLP-0096_S95_L001_R1_001.fastq.gz': 'c2516e9524d7b8570de0080b7c546384', 'SGLP-0096_S95_L001_R2_001.fastq.gz': '77c7d5c9f9e57022222c66f0614a0e43', 'SGLP-0096_S95_L002_R1_001.fastq.gz': '37b112f5c50648d25e47baf6b78a3bba', 'SGLP-0096_S95_L002_R2_001.fastq.gz': 'd2c22ec33206630b48a089777d14b2f2'}",HiSeqData/SGPC-02/ihg-client.ucsf.edu/bastianb/170922_D00328_0699_AHVWHNBCXY_bastianb-SGPC-002,{'SGLP-0096.deduplicated.realign.bam.bai': ''},{'SGLP-0096.deduplicated.realign.bam': ''},HiSeqData/SGPC-02/Analysis/bams,HiSeqData/SGPC-02/Analysis/bams,,Tumor
SGLP-0097,,,SGPC-03,Small Gene Panel,,SGPC-03,"{'SGLP-0097_S1_L001_R1_001.fastq.gz': '7cc55a075235c2733ff8671025b647a3', 'SGLP-0097_S1_L001_R2_001.fastq.gz': '0d5ec8b1825883fc89867bf0812cd989', 'SGLP-0097_S1_L002_R1_001.fastq.gz': '8dcf624c32ad291abe68fd5f339875ff', 'SGLP-0097_S1_L002_R2_001.fastq.gz': 'b78dabf584c1579160fa2ff9489a7b39'}",HiSeqData/SGPC-03/ihg-client.ucsf.edu/bastianb/171122_D00328_0717_AH2HH3BCX2_bastianb-SGPC-003,{'SGLP-0097.deduplicated.realign.bam.bai': ''},{'SGLP-0097.deduplicated.realign.bam': ''},HiSeqData/SGPC-03/Analysis/bams,HiSeqData/SGPC-03/Analysis/bams,,
SGLP-0098,,,SGPC-03,Small Gene Panel,,SGPC-03,"{'SGLP-0098_S2_L001_R1_001.fastq.gz': 'f125be3ac8dc88803fd7c9abbdf87702', 'SGLP-0098_S2_L001_R2_001.fastq.gz': 'f2a16eb5863ac30dfd271e9193b8b033', 'SGLP-0098_S2_L002_R1_001.fastq.gz': '397df6103c2ea8f39953a0c9588fdbbf', 'SGLP-0098_S2_L002_R2_001.fastq.gz': 'c720cb85bd25b3bbc8c9a4cf9fd4390f'}",HiSeqData/SGPC-03/ihg-client.ucsf.edu/bastianb/171122_D00328_0717_AH2HH3BCX2_bastianb-SGPC-003,{'SGLP-0098.deduplicated.realign.bam.bai': ''},{'SGLP-0098.deduplicated.realign.bam': ''},HiSeqData/SGPC-03/Analysis/bams,HiSeqData/SGPC-03/Analysis/bams,,
SGLP-0099,,,SGPC-03,Small Gene Panel,,SGPC-03,"{'SGLP-0099_S3_L001_R1_001.fastq.gz': '28eec109e810979cdbc17cedbf47b21e', 'SGLP-0099_S3_L001_R2_001.fastq.gz': '796f5ba64673209616c208b13da9b3bf', 'SGLP-0099_S3_L002_R1_001.fastq.gz': '38f9cefece0013c9a9f787a67fa85630', 'SGLP-0099_S3_L002_R2_001.fastq.gz': '591140faf7440e5bcd41a505baa65187'}",HiSeqData/SGPC-03/ihg-client.ucsf.edu/bastianb/171122_D00328_0717_AH2HH3BCX2_bastianb-SGPC-003,{'SGLP-0099.deduplicated.realign.bam.bai': ''},{'SGLP-0099.deduplicated.realign.bam': ''},HiSeqData/SGPC-03/Analysis/bams,HiSeqData/SGPC-03/Analysis/bams,,
SGLP-0100,,,"SGPC-08,SGPC-10,SGPC-14,SGPC-03",Small Gene Panel,,BCB006,"{'SGLP-0100_S26_L001_R1_001.fastq.gz': 'fdb2274b0efe6463a4947f3bef5d2b59', 'SGLP-0100_S26_L002_R1_001.fastq.gz': 'e48b18dc3af27e0f27509187126a8d56', 'SGLP-0100_S26_L003_R1_001.fastq.gz': '622970c0652ad6de0f810cc277002fa1', 'SGLP-0100_S26_L004_R1_001.fastq.gz': '7f6f3b92bc5b862e4f2083634d84e642', 'SGLP-0100_S26_L001_R2_001.fastq.gz': '1fb6f3cf90b2103128346026661531b2', 'SGLP-0100_S26_L002_R2_001.fastq.gz': '6fbc0b7d37ad9859dbb2df1ff624ec72', 'SGLP-0100_S26_L003_R2_001.fastq.gz': 'be263a68ff8ddda4147c03760aba4410', 'SGLP-0100_S26_L004_R2_001.fastq.gz': '62c893813cb5a4534c807818841f11a6'}",HiSeqData/BCB006/fastq,,,,,,
SGLP-0100,,,"SGPC-08,SGPC-10,SGPC-14,SGPC-03",Small Gene Panel,,BCB015,"{'SGLP-0100_S267_L008_R1_001.fastq.gz': 'fa5d990b15d7ba8d580e834041a9f563', 'SGLP-0100_S267_L008_R2_001.fastq.gz': '843766af8cc9da83008b8400f07d5d30'}",HiSeqData/BCB015/fastq,,,,,,
SGLP-0100,,,"SGPC-08,SGPC-10,SGPC-14,SGPC-03",Small Gene Panel,,SGPC-03,"{'SGLP-0100_S4_L001_R1_001.fastq.gz': 'd880acb8d9e36a918dbdeb29872b486d', 'SGLP-0100_S4_L002_R1_001.fastq.gz': '34636d1c77bc751eff5cc8e7d42a884f', 'SGLP-0100_S4_L001_R2_001.fastq.gz': 'eba3087667027007a00af52c09af6ed0', 'SGLP-0100_S4_L002_R2_001.fastq.gz': 'ad49c6f6edadbd1529563fa643deb241'}",HiSeqData/SGPC-03/ihg-client.ucsf.edu/bastianb/171122_D00328_0717_AH2HH3BCX2_bastianb-SGPC-003,{'SGLP-0100.deduplicated.realign.bam.bai': ''},{'SGLP-0100.deduplicated.realign.bam': ''},HiSeqData/SGPC-03/Analysis/bams,HiSeqData/SGPC-03/Analysis/bams,,
SGLP-0101,,,SGPC-03,Small Gene Panel,,SGPC-03,"{'SGLP-0101_S5_L001_R1_001.fastq.gz': '03ef7ed009f6ad1819b092b855d911f8', 'SGLP-0101_S5_L002_R1_001.fastq.gz': '65ca371f140c8a5e8e10239133787e1d', 'SGLP-0101_S5_L001_R2_001.fastq.gz': '05a241603a6c3e7b55991753abdce140', 'SGLP-0101_S5_L002_R2_001.fastq.gz': '238c2330815a88a562b3d1c72e1b6568'}",HiSeqData/SGPC-03/ihg-client.ucsf.edu/bastianb/171122_D00328_0717_AH2HH3BCX2_bastianb-SGPC-003,{'SGLP-0101.deduplicated.realign.bam.bai': ''},{'SGLP-0101.deduplicated.realign.bam': ''},HiSeqData/SGPC-03/Analysis/bams,HiSeqData/SGPC-03/Analysis/bams,,
