NA_ID,Area ID,NA_TYPE,Date extracted,Method,Qubit Concentration (ng/ul),Volumn (ul),Amount (ng),Re-extraction amount,Total extracted NA amount (ng),NA sheared/used (ng),Shearing volume DNA input (ul),Volume of TE buffer (ul)  for shearing,SL_ID,Notes,Assigned Projects
RNA-174,1931 Mel,RNA,3/14/2022,RNAstorm FFPE,10.30,48,494.4,,494.4,50.0,5,45,RLP-115,,Melanoma Epigenetics
RNA-175,1932 MIS,RNA,3/14/2022,RNAstorm FFPE,15.10,48,724.8,,724.8,50.0,3,47,RLP-116,,Melanoma Epigenetics
RNA-176,1933 Nevus,RNA,3/14/2022,RNAstorm FFPE,2.93,48,140.6,,140.6,50.0,17,33,RLP-117,,Melanoma Epigenetics
RNA-177,1934 Normal,RNA,3/14/2022,RNAstorm FFPE,2.00,48,96.0,,96.0,,0,50,,,Melanoma Epigenetics
RNA-178,1935 Mel,RNA,3/14/2022,RNAstorm FFPE,10.30,48,494.4,,494.4,,0,50,,,Melanoma Epigenetics
RNA-179,1936 Nevus,RNA,3/14/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-180,1937 Normal,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-181,1938 MIS,RNA,3/15/2022,RNAstorm FFPE,5.22,48,250.6,,250.6,,0,50,,,Melanoma Epigenetics
RNA-182,1939 Nevus,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-183,1940 Normal,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-184,1941 Mel,RNA,3/15/2022,RNAstorm FFPE,20.20,48,969.6,,969.6,,0,50,,,Melanoma Epigenetics
RNA-185,1942 Nevus,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-186,1943 Normal,RNA,3/15/2022,RNAstorm FFPE,2.20,48,105.6,,105.6,,0,50,,,Melanoma Epigenetics
RNA-187,1944 Mel,RNA,3/15/2022,RNAstorm FFPE,23.00,48,1104.0,,1104.0,50.0,2,48,RLP-118,,Melanoma Epigenetics
RNA-188,1945 Nevus,RNA,3/15/2022,RNAstorm FFPE,7.06,48,338.9,,338.9,50.0,7,43,RLP-119,,Melanoma Epigenetics
RNA-189,1946 Normal,RNA,3/15/2022,RNAstorm FFPE,6.79,48,325.9,,325.9,,0,50,,,Melanoma Epigenetics
RNA-190,1947 Melanocytoma,RNA,3/15/2022,RNAstorm FFPE,5.22,48,250.6,,250.6,,0,50,,,Melanoma Epigenetics
RNA-191,1948 Nevus,RNA,3/15/2022,RNAstorm FFPE,6.32,48,303.4,,303.4,200.0,32,18,"RLP-122,RLP-185",,Melanoma Epigenetics
RNA-192,1949 Normal,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-193,1950 Normal,RNA,3/15/2022,RNAstorm FFPE,3.85,48,184.8,,184.8,,0,50,,,Melanoma Epigenetics
RNA-194,1951 Mel,RNA,3/15/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-195,1952 Nevus,RNA,3/15/2022,RNAstorm FFPE,8.06,48,386.9,,386.9,100.0,12,38,RLP-125,,Melanoma Epigenetics
RNA-196,1953 Normal,RNA,3/15/2022,RNAstorm FFPE,6.99,48,335.5,,335.5,,0,50,,,Melanoma Epigenetics
RNA-197,1954 MIS,RNA,3/15/2022,RNAstorm FFPE,4.92,48,236.2,,236.2,50.0,10,40,RLP-120,,Melanoma Epigenetics
RNA-199,1641 Mel,RNA,4/21/2022,RNAstorm FFPE,12.40,48,595.2,,595.2,50.0,4,46,"RLP-123,RLP-186",,Melanoma Epigenetics
RNA-200,1642 Nevus,RNA,4/21/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-203,1917 Mel,RNA,4/18/2022,RNAstorm FFPE,32.70,48,1569.6,,1569.6,150.0,5,45,"RLP-107,RLP-170",,Melanoma Epigenetics
RNA-204,1918 MIS,RNA,4/18/2022,RNAstorm FFPE,16.00,48,768.0,,768.0,150.0,9,41,"RLP-108,RLP-171",,Melanoma Epigenetics
RNA-205,1919 Nevus,RNA,4/18/2022,RNAstorm FFPE,16.60,48,796.8,,796.8,150.0,9,41,"RLP-109,RLP-172",,Melanoma Epigenetics
RNA-207,1921 Mel,RNA,4/18/2022,RNAstorm FFPE,28.90,48,1387.2,,1387.2,100.0,3,47,RLP-110,,Melanoma Epigenetics
RNA-208,1922 Nevus,RNA,4/18/2022,RNAstorm FFPE,8.15,48,391.2,,391.2,150.0,18,32,"RLP-111,RLP-174",,Melanoma Epigenetics
RNA-209,1923 Mel,RNA,4/18/2022,RNAstorm FFPE,25.50,48,1224.0,,1224.0,,0,50,,,Melanoma Epigenetics
RNA-210,1924 Nevus,RNA,4/18/2022,RNAstorm FFPE,4.44,48,213.1,,213.1,,0,50,,,Melanoma Epigenetics
RNA-212,1926 Mel,RNA,4/18/2022,RNAstorm FFPE,7.60,48,364.8,,364.8,150.0,20,30,"RLP-112,RLP-175",,Melanoma Epigenetics
RNA-213,1927 MIS,RNA,4/18/2022,RNAstorm FFPE,12.40,48,595.2,,595.2,150.0,12,38,"RLP-113,RLP-176",,Melanoma Epigenetics
RNA-214,1928 Nevus,RNA,4/18/2022,RNAstorm FFPE,4.95,48,237.6,,237.6,150.0,30,20,"RLP-114,RLP-177",,Melanoma Epigenetics
RNA-217,1931 Mel,RNA,4/18/2022,RNAstorm FFPE,9.21,48,442.1,,442.1,50.0,5,45,RLP-115,,Melanoma Epigenetics
RNA-218,1932 MIS,RNA,4/18/2022,RNAstorm FFPE,18.10,48,868.8,,868.8,50.0,3,47,"RLP-116,RLP-179",,Melanoma Epigenetics
RNA-219,1933 Nevus,RNA,4/18/2022,RNAstorm FFPE,3.35,48,160.8,,160.8,150.0,45,5,"RLP-117,RLP-180",,Melanoma Epigenetics
RNA-221,1935 Mel,RNA,4/18/2022,RNAstorm FFPE,14.80,48,710.4,,710.4,,0,50,,,Melanoma Epigenetics
RNA-222,1936 Nevus,RNA,4/18/2022,RNAstorm FFPE,2.00,48,96.0,,96.0,,0,50,,,Melanoma Epigenetics
RNA-224,1938 MIS,RNA,4/18/2022,RNAstorm FFPE,8.04,48,385.9,,385.9,,0,50,,,Melanoma Epigenetics
RNA-225,1939 Nevus,RNA,4/18/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-227,1941 Mel,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-228,1942 Nevus,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-230,1944 Mel,RNA,4/18/2022,RNAstorm FFPE,16.70,48,801.6,,801.6,50.0,3,47,RLP-118,,Melanoma Epigenetics
RNA-231,1945 Nevus,RNA,4/18/2022,RNAstorm FFPE,4.25,48,204.0,,204.0,50.0,12,38,RLP-119,,Melanoma Epigenetics
RNA-233,1954 MIS,RNA,4/18/2022,RNAstorm FFPE,6.33,48,303.8,,303.8,50.0,8,42,RLP-120,,Melanoma Epigenetics
RNA-234,1947 Melanocytoma,RNA,4/18/2022,RNAstorm FFPE,7.70,48,369.6,,369.6,150.0,19,31,"RLP-121,RLP-184",5 sections/tube,Melanoma Epigenetics
RNA-235,1948 Nevus,RNA,4/21/2022,RNAstorm FFPE,6.27,48,301.0,,301.0,,0,50,,,Melanoma Epigenetics
RNA-238,1951 Mel,RNA,4/21/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-239,1952 Nevus,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-242,1641 Mel,RNA,4/21/2022,RNAstorm FFPE,8.98,48,431.0,,431.0,50.0,6,44,RLP-123,,Melanoma Epigenetics
RNA-243,1642 Nevus,RNA,4/21/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-244,1956 Normal,RNA,4/21/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-245,1921 Mel,RNA,4/18/2022,RNAstorm FFPE,24.40,48,1171.2,,1171.2,150.0,6,44,"RLP-110,RLP-173",6 sections/tube,Melanoma Epigenetics
RNA-246,1923 Mel,RNA,4/18/2022,RNAstorm FFPE,15.40,48,739.2,,739.2,,0,50,,6 sections/tube,Melanoma Epigenetics
RNA-247,1947 Melanocytoma,RNA,4/18/2022,RNAstorm FFPE,6.87,48,329.8,,329.8,50.0,7,43,RLP-121,5 sections/tube,Melanoma Epigenetics
RNA-251,1924 Nevus,RNA,5/13/2022,RNAstorm FFPE,3.20,48,153.6,,153.6,,0,50,,,Melanoma Epigenetics
RNA-252,1933 Nevus,RNA,5/13/2022,RNAstorm FFPE,2.61,48,125.3,,125.3,,0,50,,,Melanoma Epigenetics
RNA-253,1939 Nevus,RNA,5/13/2022,RNAstorm FFPE,0.00,38,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-254,1642 Nevus,RNA,5/13/2022,RNAstorm FFPE,1.14,38,43.3,,43.3,,0,50,,,Melanoma Epigenetics
RNA-266,892 Mel,RNA,5/25/2022,RNAstorm FFPE,200.00,48,9600.0,,9600.0,100.0,1,50,RLP-126,,Melanoma Epigenetics
RNA-268,1951 Mel,RNA,5/25/2022,RNAstorm FFPE,268.00,36,9648.0,,9648.0,100.0,0,50,RLP-124,,Melanoma Epigenetics
RNA-269,1951 Mel,RNA,6/6/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-272,2042 Nevus,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-273,2109 Mel,RNA,8/25/2022,RNAstorm FFPE,7.00,45,315.0,,315.0,,0,50,,,Melanoma Epigenetics
RNA-275,2111 Mel,RNA,8/25/2022,RNAstorm FFPE,9.06,45,407.7,,407.7,200.0,22,28,RLP-258,,Melanoma Epigenetics
RNA-276,2112 Nevus,RNA,8/25/2022,RNAstorm FFPE,1.02,38,38.8,,38.8,,0,50,,,Melanoma Epigenetics
RNA-278,2114 Mel,RNA,8/25/2022,RNAstorm FFPE,4.36,45,196.2,,196.2,174.0,40,10,RLP-259,,Melanoma Epigenetics
RNA-279,2115 Nevus,RNA,8/25/2022,RNAstorm FFPE,6.77,45,304.7,,304.7,200.0,30,20,RLP-260,,Melanoma Epigenetics
RNA-281,2117 Mel,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-282,2118 Nevus,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-283,2119 MIS,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-284,2120 Normal,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-285,2121 Nevus,RNA,8/25/2022,RNAstorm FFPE,0.00,38,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-286,2122 MIS,RNA,8/25/2022,RNAstorm FFPE,25.00,45,1125.0,,1125.0,,0,50,,,Melanoma Epigenetics
RNA-288,2124 Mel,RNA,8/25/2022,RNAstorm FFPE,3.83,45,172.4,,172.4,,0,50,,,Melanoma Epigenetics
RNA-289,2125 Nevus,RNA,8/25/2022,RNAstorm FFPE,0.52,38,19.9,,19.9,,0,50,,,Melanoma Epigenetics
RNA-294,2089 Mel,RNA,8/25/2022,RNAstorm FFPE,12.80,45,576.0,,576.0,,0,50,,,Melanoma Epigenetics
RNA-295,2088 Nevus,RNA,8/25/2022,RNAstorm FFPE,2.00,45,90.0,,90.0,,0,50,,,Melanoma Epigenetics
RNA-298,281 Nevus,RNA,8/26/2022,RNAstorm FFPE,15.30,45,688.5,,688.5,,0,50,,,Melanoma Epigenetics
RNA-299,282 Mel,RNA,8/26/2022,RNAstorm FFPE,30.50,45,1372.5,,1372.5,,0,50,,,Melanoma Epigenetics
RNA-300,348 Nevus,RNA,8/26/2022,RNAstorm FFPE,0.00,38,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-301,349 Mel,RNA,8/26/2022,RNAstorm FFPE,0.55,38,20.7,,20.7,,0,50,,,Melanoma Epigenetics
RNA-303,772 Mel,RNA,8/26/2022,RNAstorm FFPE,0.90,38,34.4,,34.4,,0,50,,,Melanoma Epigenetics
RNA-304,773 Nevus,RNA,8/26/2022,RNAstorm FFPE,0.00,38,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-305,776 Mel,RNA,8/26/2022,RNAstorm FFPE,10.40,45,468.0,,468.0,,0,50,,,Melanoma Epigenetics
RNA-306,781 Mel,RNA,8/26/2022,RNAstorm FFPE,5.70,45,256.5,,256.5,,0,50,,,Melanoma Epigenetics
RNA-307,782 Nevus,RNA,8/26/2022,RNAstorm FFPE,0.95,38,35.9,,35.9,,0,50,,,Melanoma Epigenetics
RNA-309,281 Nevus,RNA,8/26/2022,RNAstorm FFPE,12.90,45,580.5,,580.5,,0,50,,,Melanoma Epigenetics
RNA-310,282 Mel,RNA,8/26/2022,RNAstorm FFPE,25.00,45,1125.0,,1125.0,,0,50,,,Melanoma Epigenetics
RNA-311,2128 Nevus,RNA,8/25/2022,RNAstorm FFPE,1.22,38,46.4,,46.4,,0,50,,,Melanoma Epigenetics
RNA-312,2129 Mel,RNA,,,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-313,2130 Nevus,RNA,8/25/2022,RNAstorm FFPE,6.71,45,302.0,,302.0,200.0,30,20,RLP-261,,Melanoma Epigenetics
RNA-314,2131 Mel,RNA,8/26/2022,RNAstorm FFPE,4.73,45,212.9,,212.9,190.0,40,10,RLP-262,,Melanoma Epigenetics
RNA-315,2132 Nevus,RNA,8/26/2022,RNAstorm FFPE,2.10,38,79.8,,79.8,79.8,38,12,RLP-263,,Melanoma Epigenetics
RNA-318,2121 Nevus,RNA,11/22/2022,RNAstorm FFPE,0.00,0,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-320,2244 Nevus,RNA,12/9/2022,RNAstorm FFPE,2.56,48,122.9,,122.9,100.0,39,11,RLP-129,,Melanoma Epigenetics
RNA-330,2180 Mel1,RNA,10/28/2022,RNAstorm FFPE,46.00,80,3680.0,,3680.0,100.0,2,48,RLP-130,,Melanoma Epigenetics
RNA-331,2181 Mel2,RNA,10/28/2022,RNAstorm FFPE,40.30,80,3224.0,,3224.0,100.0,2,48,RLP-131,,Melanoma Epigenetics
RNA-332,2182 Nevus,RNA,10/28/2022,RNAstorm FFPE,25.40,45,1143.0,,1143.0,100.0,4,46,RLP-132,,Melanoma Epigenetics
RNA-334,2184 Mel,RNA,10/28/2022,RNAstorm FFPE,12.50,90,1125.0,,1125.0,200.0,16,34,"RLP-133,RLP-195",,Melanoma Epigenetics
RNA-335,2185 Nevus,RNA,10/28/2022,RNAstorm FFPE,20.00,45,900.0,,900.0,200.0,10,40,"RLP-134,RLP-196",,Melanoma Epigenetics
RNA-337,2187 Mel,RNA,10/28/2022,RNAstorm FFPE,36.50,45,1642.5,,1642.5,,0,50,RLP-135,,Melanoma Epigenetics
RNA-338,2188 Nevus,RNA,10/28/2022,RNAstorm FFPE,8.11,45,365.0,,365.0,,0,50,RLP-136,,Melanoma Epigenetics
RNA-339,2189 Normal,RNA,10/28/2022,RNAstorm FFPE,4.65,45,209.3,,209.3,,0,50,,,Melanoma Epigenetics
RNA-340,2190 Mel,RNA,10/28/2022,RNAstorm FFPE,22.30,45,1003.5,,1003.5,200.0,9,41,"RLP-137,RLP-199",,Melanoma Epigenetics
RNA-341,2191 Nevus,RNA,10/31/2022,RNAstorm FFPE,23.90,40,956.0,,956.0,200.0,8,42,"RLP-138,RLP-200",,Melanoma Epigenetics
RNA-344,2193 Mel,RNA,12/9/2022,RNAstorm FFPE,5.92,96,568.3,,568.3,200.0,34,16,RLP-264,,Melanoma Epigenetics
RNA-346,2194 Nevus,RNA,12/9/2022,RNAstorm FFPE,2.10,48,100.8,,100.8,95.0,45,5,RLP-265,,Melanoma Epigenetics
RNA-347,2240 Normal,RNA,12/9/2022,RNAstorm FFPE,4.91,48,235.7,,235.7,,0,50,,,Melanoma Epigenetics
RNA-348,2196 Mel,RNA,10/31/2022,RNAstorm FFPE,41.50,183,7594.5,,7594.5,100.0,2,48,RLP-139,,Melanoma Epigenetics
RNA-350,2197 MIS,RNA,10/31/2022,RNAstorm FFPE,16.70,95,1586.5,,1586.5,100.0,6,44,RLP-140,,Melanoma Epigenetics
RNA-351,2198 Nevus,RNA,10/31/2022,RNAstorm FFPE,5.19,190,986.1,,986.1,100.0,19,31,RLP-141,,Melanoma Epigenetics
RNA-355,2200 Mel,RNA,10/31/2022,RNAstorm FFPE,12.40,52,644.8,,644.8,100.0,8,42,RLP-142,,Melanoma Epigenetics
RNA-356,2201 MIS,RNA,11/10/2022,RNAstorm FFPE,65.00,48,3120.0,,3120.0,100.0,2,48,RLP-143,,Melanoma Epigenetics
RNA-357,2202 Nevus,RNA,11/10/2022,RNAstorm FFPE,5.12,48,245.8,,245.8,100.0,20,30,RLP-144,,Melanoma Epigenetics
RNA-359,2204 Mel,RNA,11/10/2022,RNAstorm FFPE,33.50,90,3015.0,,3015.0,200.0,6,44,"RLP-145,RLP-207",,Melanoma Epigenetics
RNA-361,2205 Nevus,RNA,11/10/2022,RNAstorm FFPE,9.09,90,818.1,,818.1,200.0,22,28,"RLP-146,RLP-208",,Melanoma Epigenetics
RNA-364,2207 MIS,RNA,11/10/2022,RNAstorm FFPE,19.00,90,1710.0,,1710.0,100.0,5,45,RLP-147,,Melanoma Epigenetics
RNA-365,2208 Nevus,RNA,11/10/2022,RNAstorm FFPE,3.71,48,178.1,,178.1,100.0,27,23,RLP-148,,Melanoma Epigenetics
RNA-366,2209 PRAME-positive Nevus,RNA,11/10/2022,RNAstorm FFPE,3.25,48,156.0,,156.0,156.0,48,2,"RLP-149,RLP-211",,Melanoma Epigenetics
RNA-369,2211 Mel,RNA,11/14/2022,RNAstorm FFPE,18.50,135,2497.5,,2497.5,200.0,11,39,"RLP-150,RLP-212",,Melanoma Epigenetics
RNA-372,2212 MIS,RNA,11/10/2022,RNAstorm FFPE,15.00,48,720.0,,720.0,200.0,13,37,"RLP-151,RLP-213",,Melanoma Epigenetics
RNA-373,2213 Nevus,RNA,11/10/2022,RNAstorm FFPE,9.27,48,445.0,,445.0,200.0,22,28,"RLP-152,RLP-214",,Melanoma Epigenetics
RNA-377,2215 Mel,RNA,11/14/2022,RNAstorm FFPE,18.50,135,2497.5,,2497.5,200.0,11,39,"RLP-153,RLP-215",,Melanoma Epigenetics
RNA-379,2216 Nevus,RNA,11/14/2022,RNAstorm FFPE,22.70,84,1906.8,,1906.8,200.0,9,41,"RLP-155,RLP-217",,Melanoma Epigenetics
RNA-381,2217 Regressed Area,RNA,11/14/2022,RNAstorm FFPE,8.28,48,397.4,,397.4,200.0,24,26,"RLP-156,RLP-218",,Melanoma Epigenetics
RNA-383,2219 Mel,RNA,11/14/2022,RNAstorm FFPE,5.05,84,424.2,,424.2,200.0,40,10,"RLP-157,RLP-219",,Melanoma Epigenetics
RNA-385,2220 MIS,RNA,11/22/2022,RNAstorm FFPE,7.67,48,368.2,,368.2,200.0,26,24,"RLP-158,RLP-220",,Melanoma Epigenetics
RNA-387,2221 Nevus,RNA,11/22/2022,RNAstorm FFPE,5.24,48,251.5,,251.5,200.0,38,12,"RLP-159,RLP-221",,Melanoma Epigenetics
RNA-390,2223 Mel1,RNA,11/22/2022,RNAstorm FFPE,3.10,48,148.8,,148.8,148.8,48,2,"RLP-160,RLP-222",,Melanoma Epigenetics
RNA-391,2224 Mel2,RNA,11/22/2022,RNAstorm FFPE,4.45,48,213.6,,213.6,200.0,45,5,"RLP-161,RLP-223",,Melanoma Epigenetics
RNA-392,2225 Nevus,RNA,11/22/2022,RNAstorm FFPE,15.30,48,734.4,,734.4,200.0,13,37,"RLP-162,RLP-224",,Melanoma Epigenetics
RNA-394,2227 Mel,RNA,11/22/2022,RNAstorm FFPE,37.90,96,3638.4,,3638.4,200.0,5,45,"RLP-163,RLP-225",,Melanoma Epigenetics
RNA-396,2228 Nevus,RNA,11/22/2022,RNAstorm FFPE,11.60,48,556.8,,556.8,200.0,17,33,"RLP-164,RLP-226",,Melanoma Epigenetics
RNA-399,2230 Mel,RNA,12/9/2022,RNAstorm FFPE,3.32,48,159.4,,159.4,100.0,30,20,RLP-165,,Melanoma Epigenetics
RNA-401,2231 MIS,RNA,12/9/2022,RNAstorm FFPE,4.67,48,224.2,,224.2,200.0,43,7,"RLP-166,RLP-228",,Melanoma Epigenetics
RNA-402,2232 Nevus,RNA,12/9/2022,RNAstorm FFPE,2.20,48,105.6,,105.6,100.0,45,5,"RLP-167,RLP-229",,Melanoma Epigenetics
RNA-403,2233 Normal,RNA,12/9/2022,RNAstorm FFPE,7.71,96,740.2,,740.2,,0,50,,,Melanoma Epigenetics
RNA-404,2234 Mel,RNA,11/22/2022,RNAstorm FFPE,3.57,48,171.4,,171.4,100.0,28,22,"RLP-168,RLP-230",,Melanoma Epigenetics
RNA-405,2235 Nevus,RNA,11/22/2022,RNAstorm FFPE,3.45,96,331.2,,331.2,200.0,58,-8,"RLP-169,RLP-231",,Melanoma Epigenetics
RNA-417,2237 MIS,RNA,11/14/2022,RNAstorm FFPE,13.40,48,643.2,,643.2,200.0,15,35,"RLP-154,RLP-216",,Melanoma Epigenetics
RNA-418,2241 Normal,RNA,12/9/2022,RNAstorm FFPE,4.88,48,234.2,,234.2,,0,50,,,Melanoma Epigenetics
RNA-419,2242 Normal,RNA,12/9/2022,RNAstorm FFPE,16.30,96,1564.8,,1564.8,,0,50,,,Melanoma Epigenetics
RNA-420,2222 Normal,RNA,12/9/2022,RNAstorm FFPE,0.70,86,60.2,,60.2,,0,50,,,Melanoma Epigenetics
RNA-421,2243 MIS,RNA,12/9/2022,RNAstorm FFPE,3.56,96,341.8,,341.8,341.0,96,-46,"RLP-128,RLP-190",,Melanoma Epigenetics
RNA-422,2245 Normal,RNA,12/9/2022,RNAstorm FFPE,1.08,48,51.8,,51.8,,0,50,,,Melanoma Epigenetics
RNA-423,2222 Normal,RNA,12/9/2022,RNAstorm FFPE,0.00,48,0.0,,0.0,,NaN,NaN,,,Melanoma Epigenetics
RNA-424,2287 Mel,RNA,4/18/2023,RNAstorm FFPE,2.40,45,108.0,,108.0,100.0,42,8,RLP-232,,Melanoma Epigenetics
RNA-425,2288 Melanocytoma,RNA,4/18/2023,RNAstorm FFPE,4.36,45,196.2,,196.2,100.0,23,27,RLP-233,,Melanoma Epigenetics
RNA-426,2289 Normal,RNA,4/18/2023,RNAstorm FFPE,7.60,45,342.0,,342.0,,0,50,,,Melanoma Epigenetics
RNA-427,2290 Mel,RNA,4/20/2023,RNAstorm FFPE,1.64,80,131.2,,131.2,100.0,61,-11,RLP-234,,Melanoma Epigenetics
RNA-428,2291 Nevus,RNA,4/18/2023,RNAstorm FFPE,1.43,40,57.2,,57.2,57.0,40,10,RLP-235,,Melanoma Epigenetics
RNA-429,2292 Mel,RNA,4/20/2023,RNAstorm FFPE,2.50,80,200.0,,200.0,100.0,40,10,RLP-236,,Melanoma Epigenetics
RNA-430,2293 Normal,RNA,4/20/2023,RNAstorm FFPE,2.82,40,112.8,,112.8,,0,50,,,Melanoma Epigenetics
RNA-431,2294 Mel,RNA,4/20/2023,RNAstorm FFPE,3.02,45,135.9,,135.9,135.0,45,5,"RLP-237,RLP-256",,Melanoma Epigenetics
RNA-432,2295 MIS,RNA,4/20/2023,RNAstorm FFPE,4.42,45,198.9,,198.9,199.0,45,5,"RLP-238,RLP-250",,Melanoma Epigenetics
RNA-433,2296 Nevus,RNA,4/20/2023,RNAstorm FFPE,0.40,35,14.0,,14.0,14.0,35,15,RLP-239,,Melanoma Epigenetics
RNA-434,2297 Mel,RNA,4/20/2023,RNAstorm FFPE,3.22,45,144.9,,144.9,100.0,31,19,"RLP-240,RLP-257",,Melanoma Epigenetics
RNA-435,2298 Normal,RNA,4/20/2023,RNAstorm FFPE,1.47,40,58.8,,58.8,,0,50,,,Melanoma Epigenetics
RNA-436,2299 Mel,RNA,4/25/2023,RNAstorm FFPE,19.50,80,1560.0,,1560.0,100.0,5,45,RLP-241,,Melanoma Epigenetics
RNA-437,2300 Nevus,RNA,4/25/2023,RNAstorm FFPE,13.60,40,544.0,,544.0,100.0,7,43,RLP-242,,Melanoma Epigenetics
RNA-438,2301 Normal,RNA,4/25/2023,RNAstorm FFPE,2.50,80,200.0,,200.0,,0,50,,,Melanoma Epigenetics
RNA-439,2443 Mel,RNA,6/5/2023,Qiagen AllPrep DNA/RNA Mini Kit,38.10,51,1943.1,,1943.1,200.0,5,45,"RLP-243,RLP-251",,Melanoma Epigenetics
RNA-440,2444 MIS,RNA,6/5/2023,Qiagen AllPrep DNA/RNA Mini Kit,8.81,21,185.0,,185.0,188.0,21,29,"RLP-244,RLP-252",,Melanoma Epigenetics
RNA-441,2445 Nevus,RNA,6/5/2023,Qiagen AllPrep DNA/RNA Mini Kit,8.30,21,174.3,,174.3,175.0,21,29,"RLP-245,RLP-253",,Melanoma Epigenetics
RNA-442,2446 Normal,RNA,6/5/2023,Qiagen AllPrep DNA/RNA Mini Kit,7.97,48,382.6,,382.6,,0,50,,,Melanoma Epigenetics
RNA-443,2447 Mel,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,10.10,41,414.1,,414.1,200.0,20,30,"RLP-246,RLP-254",,Melanoma Epigenetics
RNA-444,2448 Nevus,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,14.30,41,586.3,,586.3,200.0,14,36,"RLP-247,RLP-255",,Melanoma Epigenetics
RNA-445,2449 Normal,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,48.20,36,1735.2,,1735.2,,0,50,,,Melanoma Epigenetics
RNA-446,2459 MIS,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,70.00,43,3010.0,,3010.0,,0,50,RLP-248,,Melanoma Epigenetics
RNA-447,2460 Nevus,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,13.50,20,270.0,,270.0,,0,50,RLP-249,,Melanoma Epigenetics
RNA-448,2461 Normal,RNA,6/6/2023,Qiagen AllPrep DNA/RNA Mini Kit,18.20,20,364.0,,364.0,,0,50,,,Melanoma Epigenetics
RPA_09_0209_NA,,,,,,,0.0,,0.0,100.0,Infinity,-Infinity,RPA_09_0209,,2010-2017
S12_20321_A2_Tumor_NA,,DNA,,,,,0.0,,0.0,100.0,Infinity,-Infinity,S12_20321_A2_Tumor,"Brain, right frontal, biopsy: Glioblastoma, WHO Grade IV ",2010-2017
SCH D-01,2303 Tumor,DNA,11/23/2020,Qiagen AllPrep DNA/RNA Mini Kit,12.20,88,1073.6,,1073.6,250.0,20,30,SGLP-0798,SP13-6852-B2,Seattle Children's Hospital -GENOMICS OF CUTANEOUS NEVI AND HEMANGIOMAS IN RING CHROMOSOME 7
